step,wall_time,rollout/ep_env_rew_mean,rollout/ep_len_mean,rollout/n_goal_reached
24000,1690035983.193502,-949.796875,1000.0,0.0
48000,1690036206.2798784,-893.25,1000.0,0.0
72000,1690036474.3009615,-912.65625,1000.0,0.0
96000,1690036746.10174,-918.3958333333334,986.5908203125,0.041666666666666664
120000,1690037023.6871328,-873.8125,989.7898559570312,0.0
144000,1690037302.6533248,-790.21875,990.2899780273438,0.0
168000,1690037582.6662815,-875.0,990.2899780273438,0.0
192000,1690037867.2662718,-733.8020833333334,973.8333333333334,0.15277778108914694
216000,1690038168.8325593,-790.6539306640625,944.2766723632812,0.15740740795930228
240000,1690038471.5611687,-919.6979166666666,933.0799967447916,0.041666666666666664
264000,1690038781.3144407,-739.1835734049479,899.2400105794271,0.2157407452662786
288000,1690039096.8799126,-668.6550903320312,888.75,0.24999999751647314
312000,1690039408.6044233,-775.5942687988281,886.4299926757812,0.1582491621375084
336000,1690039734.2021942,-667.2086995442709,814.8833414713541,0.30413105338811874
360000,1690040054.9611032,-661.0462849934896,786.9966634114584,0.259259266157945
384000,1690040371.158376,-653.1187540690104,796.5866495768229,0.10833333432674408
408000,1690040693.4809837,-562.1016540527344,812.3633219401041,0.5045454601446787
432000,1690041024.8178852,-462.5861002604167,778.9499918619791,0.45416667064030963
456000,1690041367.2789733,-389.98704020182294,658.3433430989584,0.8074074188868204
480000,1690041723.9509494,-351.4755147298177,525.7233479817709,0.6863636473814646
504000,1690042102.4662607,-154.12628173828125,414.2433369954427,0.8974084258079529
528000,1690042477.7819576,-207.32286580403647,367.0733337402344,0.8164251248041788
552000,1690042853.9634197,-198.26859029134116,357.53000895182294,0.950710117816925
576000,1690043226.1068752,-227.77120971679688,387.5433349609375,0.8823232253392538
600000,1690043599.3930893,-223.6706746419271,387.59666951497394,0.8821407357851664
624000,1690043983.244353,-192.19550069173178,380.73000081380206,0.8592995007832845
648000,1690044375.4993274,-178.61388142903647,350.05666097005206,0.913165271282196
672000,1690044770.8154027,-202.81874084472656,333.7933349609375,0.8956229090690613
696000,1690045138.1549366,-248.5138905843099,371.7866617838542,0.8083333373069763
720000,1690045527.6084785,-182.29315694173178,364.0500081380208,0.8890276352564493
744000,1690045923.0473776,-172.27916463216147,324.6599934895833,0.9428571462631226
768000,1690046352.0381966,-125.5263900756836,271.43332926432294,0.9833333293596903
792000,1690046798.9394932,-121.30225626627605,227.5,0.9702741702397665
816000,1690047257.7371635,-97.61243947347005,212.37666829427084,0.9907407363255819
840000,1690047706.8519347,-130.6259994506836,221.87333170572916,0.9565621415774027
864000,1690048172.4849062,-91.30660502115886,197.8300018310547,1.0
888000,1690048639.592222,-102.24364980061848,194.96666971842447,0.9836485385894775
912000,1690049108.6058226,-97.04239145914714,193.0800018310547,0.9828947385152181
936000,1690049556.1658347,-107.1257832845052,220.7699991861979,0.9922480583190918
960000,1690050023.1424215,-87.75334167480469,198.4933319091797,0.9904761910438538
984000,1690050503.843889,-87.4136454264323,183.4800008138021,0.9853320519129435
1008000,1690050977.5752633,-92.23517608642578,186.68333435058594,1.0
1032000,1690051459.7279112,-88.49742126464844,185.83999633789062,1.0
1056000,1690051920.344694,-99.05215199788411,206.75999959309897,0.9918699264526367
1080000,1690052390.6311913,-94.22426859537761,191.25333150227866,1.0
1104000,1690052871.0561035,-82.8490982055664,179.17666625976562,1.0
1128000,1690053371.723098,-77.8274408976237,163.2800038655599,1.0
1152000,1690053869.934245,-82.56218719482422,174.98333740234375,1.0
1176000,1690054356.3292277,-104.15832265218098,179.64666748046875,0.9797979791959127
1200000,1690054835.190807,-78.21817016601562,181.7800038655599,1.0
1224000,1690055340.1205537,-82.04786173502605,165.47666931152344,0.9918699264526367
1248000,1690055805.2551582,-108.5977554321289,206.49000549316406,0.9797979791959127
1272000,1690056289.4653285,-90.11756388346355,185.91666666666666,0.9912280639012655
1296000,1690056766.1141796,-92.49724833170573,188.50999959309897,0.9922480583190918
1320000,1690057246.3169982,-85.46918487548828,182.72333272298178,1.0
1344000,1690057725.1961403,-92.34670511881511,187.12000020345053,1.0
1368000,1690058194.280584,-91.80990854899089,196.98333231608072,1.0
1392000,1690058669.1273677,-90.64484405517578,194.11000061035156,0.9920634826024374
1416000,1690059138.5608547,-100.22715504964192,195.94332885742188,0.9797979791959127
1440000,1690059612.7307832,-108.97832743326823,192.86333211263022,0.9855072498321533
1464000,1690060063.582877,-112.51133219401042,221.13999938964844,0.9754065076510111
1488000,1690060520.1796577,-101.9757817586263,210.79999796549478,0.9909909963607788
1512000,1690060986.9568627,-96.1258316040039,194.58333333333334,0.9909909963607788
1536000,1690061468.408872,-91.4469502766927,186.48333231608072,1.0
1560000,1690061927.7762346,-106.67178599039714,203.20333353678384,0.9797178109486898
1584000,1690062399.6200018,-87.05879720052083,196.4633331298828,1.0
1608000,1690062863.5297756,-95.62608846028645,203.63333129882812,0.9828609228134155
1632000,1690063316.8618252,-105.47302754720052,212.10333251953125,0.9811870654424032
1656000,1690063767.9651792,-91.20665995279948,213.90666707356772,0.9907407363255819
1680000,1690064222.0941992,-105.45058695475261,214.8066660563151,0.9809523820877075
1704000,1690064687.0243256,-91.62209065755208,201.59000142415366,0.9929078022638956
1728000,1690065152.0536346,-84.92522430419922,198.29999796549478,1.0
1752000,1690065609.1027985,-85.33943176269531,192.7866668701172,1.0
1776000,1690066054.398366,-83.52114359537761,195.9366709391276,1.0
1800000,1690066500.7334511,-81.92961120605469,187.4866689046224,1.0
1824000,1690066945.70097,-86.39400227864583,191.38666788736978,1.0
1848000,1690067391.5357234,-93.9853744506836,192.2633310953776,1.0
1872000,1690067842.019225,-80.66856638590495,185.1000010172526,1.0
1896000,1690068303.112929,-80.0927225748698,177.46000162760416,1.0
1920000,1690068745.0320415,-86.33748626708984,194.61666870117188,1.0
1944000,1690069193.598526,-84.41552225748698,191.45999654134116,1.0
1968000,1690069642.9471855,-80.09053293863933,186.96333821614584,1.0
1992000,1690070078.5437117,-96.98267618815105,202.5133310953776,1.0
2016000,1690070513.512126,-86.27561950683594,202.95667012532553,0.9901960690816244
2040000,1690070965.0380676,-82.61088562011719,181.96000162760416,1.0
2064000,1690071416.8736799,-79.52464040120442,183.08666483561197,0.9922480583190918
2088000,1690071875.0894978,-87.83655039469402,182.84000142415366,0.9929078022638956
2112000,1690072325.6419137,-82.43437957763672,184.27333068847656,1.0
2136000,1690072787.6213162,-83.56472524007161,179.70000203450522,1.0
2160000,1690073238.1837838,-79.4327901204427,193.7433319091797,1.0
2184000,1690073698.4688761,-81.07230631510417,184.70999654134116,1.0
2208000,1690074141.1425526,-90.7485834757487,192.74666849772134,0.9925925930341085
2232000,1690074607.1424167,-73.40467325846355,176.66333516438803,1.0
2256000,1690075071.7410438,-78.37021128336589,178.69332885742188,1.0
2280000,1690075530.0568914,-75.87413787841797,176.69666544596353,1.0
2304000,1690076000.1728947,-81.87059020996094,176.84333292643228,0.9925925930341085
2328000,1690076468.4511573,-76.64403279622395,178.22333780924478,1.0
2352000,1690076924.0338023,-79.98214213053386,180.70333353678384,1.0
2376000,1690077384.8516524,-71.86707560221355,175.15333048502603,1.0
2400000,1690077832.3161361,-92.09146118164062,194.81666564941406,0.9809523820877075
2424000,1690078310.513507,-68.88197326660156,163.98333231608072,1.0
2448000,1690078778.2917922,-81.45606994628906,176.20000203450522,0.9925925930341085
2472000,1690079233.09573,-90.72081247965495,184.87666829427084,0.9922480583190918
2496000,1690079683.5753098,-84.82437896728516,181.0800018310547,0.9912280639012655
2520000,1690080144.7591522,-78.60352071126302,181.97666931152344,1.0
2544000,1690080610.0327427,-77.42719268798828,175.34666951497397,1.0
2568000,1690081074.2294292,-83.51626078287761,176.84000142415366,1.0
2592000,1690081533.7944968,-82.71517944335938,182.8566640218099,1.0
2616000,1690082008.718239,-69.45005544026692,168.55999755859375,1.0
2640000,1690082484.2959986,-75.97382354736328,167.15333048502603,1.0
2664000,1690082944.715299,-81.88431294759114,181.53999837239584,1.0
2688000,1690083418.5026057,-72.64280446370442,169.3500010172526,1.0
2712000,1690083873.3478262,-82.29159545898438,184.17666625976562,1.0
2736000,1690084342.623579,-75.91201782226562,173.20333353678384,1.0
2760000,1690084802.467806,-81.91720835367839,182.57000223795572,1.0
2784000,1690085259.8366768,-78.0362319946289,181.26666259765625,1.0
2808000,1690085725.8045285,-84.50702158610027,172.7733357747396,0.9918699264526367
2832000,1690086187.5045788,-80.07695007324219,179.99666341145834,1.0
2856000,1690086644.5767734,-89.86719004313152,187.46666463216147,0.9912280639012655
2880000,1690087114.3607786,-70.38399759928386,173.5433349609375,1.0
2904000,1690087580.6510704,-77.63708750406902,172.5,1.0
2928000,1690088040.532416,-81.59757995605469,183.16333516438803,1.0
2952000,1690088507.8150425,-82.3954849243164,180.16000366210938,0.9914529919624329
2976000,1690088973.7529848,-73.45303344726562,172.62333170572916,1.0
3000000,1690089416.3090951,-88.93912760416667,197.0,1.0
3024000,1690089716.9705613,-74.93478393554688,188.4900054931641,1.0
